id,name,area,keywords,hitosara_url,homepage_url,exception,memo
4093,"アトリウム","新橋/汐留","バー・カクテル",https://hitosara.com/0031555005/,"","",""
4094,"日本酒 雫","自由が丘","日本酒バー",https://hitosara.com/0031555056/,"","",""
4095,"TACHINOMI 燻","日野","スタンディングバー",https://hitosara.com/0031555064/,"","",""
4096,"and the line","中目黒","バー・カクテル",https://hitosara.com/0031555917/,"","",""
4097,KUON,"下北沢","スタンディングバー",https://hitosara.com/0031555919/,"","",""
4098,YACHT9,"大井町","バー・カクテル",https://hitosara.com/0031556797/,"","",""
4099,"鬼灯","王子/十条","焼酎バー",https://hitosara.com/0031557744/,"","",""
4100,"長谷川栄雅  六本木","六本木","日本酒バー",https://hitosara.com/0031557765/,"","",""
4101,"メリールー","三軒茶屋","バー・カクテル",https://hitosara.com/0031557769/,"","",""
4102,"日本酒ダイニング 艶ノコク","六本木","バー・カクテル",https://hitosara.com/0031557792/,"","",""
4103,"秘蔵","押上/スカイツリー周辺","バー・カクテル",https://hitosara.com/0031558731/,"","",""
4104,"COZY HOUSE","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031558755/,"","",""
4105,"がや我屋","赤羽","スタンディングバー",https://hitosara.com/0031558814/,"","",""
4106,Dochaku,"浅草","ワインバー",https://hitosara.com/0031558847/,"","",""
4107,"TAPS BY YEBISU","恵比寿","ビアバー",https://hitosara.com/0031558909/,"","",""
4108,"孤月","芝浦","バー・カクテル",https://hitosara.com/0031559680/,"","",""
4109,"サウンズグッド","下北沢","バー・カクテル",https://hitosara.com/0031559685/,"","",""
4110,"トワビス","人形町/小伝馬町","日本酒バー",https://hitosara.com/0031560733/,"","",""
4111,Saikai,"高田馬場","バー・カクテル",https://hitosara.com/0031560789/,"","",""
4112,"BUNNIES 五反田店","五反田","バー・カクテル",https://hitosara.com/0031560871/,"","",""
4113,"呑ませ屋BUZZ","小平","バー・カクテル",https://hitosara.com/0031560883/,"","",""
4114,"ラグランダム","本郷","バー・カクテル",https://hitosara.com/0031561795/,"","",""
4115,"二代目鉄のさら 岡山B級グルメ酒場","亀戸","バー・カクテル",https://hitosara.com/0031561799/,"","",""
4116,"カクウチ・ベース POP UP SHIBUYA","渋谷南口","スタンディングバー",https://hitosara.com/0031561820/,"","",""
4117,"お酒の美術館 銀座店","銀座","バー・カクテル",https://hitosara.com/0031561834/,"","",""
4118,"THE FORTY-NINERS CLUB","駒澤大学","ビアバー",https://hitosara.com/0031561879/,"","",""
4119,"ぼっちりや 糀薫","外苑前/青山一丁目","スタンディングバー",https://hitosara.com/0031561881/,"","",""
4120,"トカゲ","白金/白金台","バー・カクテル",https://hitosara.com/0031562754/,"","",""
4121,SERA,"浅草橋","バー・カクテル",https://hitosara.com/0031562789/,"","",""
4122,"メリーチャーチル","三軒茶屋","バー・カクテル",https://hitosara.com/0031562808/,"","",""
4123,"ウォーリアケルト","御徒町","ビアバー",https://hitosara.com/0031564075/,"","",""
4124,"久高","麻布十番","日本酒バー",https://hitosara.com/0031564089/,"","",""
4125,"スナックブーケ","飯田橋","バー・カクテル",https://hitosara.com/0031564165/,"","",""
4126,"轍","赤坂","バー・カクテル",https://hitosara.com/0031564176/,"","",""
4127,"ふくろう","蒲田","バー・カクテル",https://hitosara.com/0031564179/,"","",""
4128,"マドレーヌ  旗の台MAD","戸越銀座/旗の台","バー・カクテル",https://hitosara.com/0031564226/,"","",""
4129,"ワインとチーズ 武蔵境ビブロス","三鷹","ワインバー",https://hitosara.com/0031564229/,"","",""
4130,"銀座アンク～Music Place～","銀座","バー・カクテル",https://hitosara.com/0031564254/,"","",""
4131,"ボラチョ","錦糸町/住吉","バー・カクテル",https://hitosara.com/0031564325/,"","",""
4132,"風乗りメリー","下北沢","ビアバー",https://hitosara.com/0031564364/,"","",""
4133,"巴町45","芝公園/東京タワー周辺","バー・カクテル",https://hitosara.com/0031564485/,"","",""
4134,"酒処きみちゃん","大森","スタンディングバー",https://hitosara.com/0031568373/,"","",""
4135,"Darts&Dining 雷神","東陽町/南砂町","ダーツバー",https://hitosara.com/0031568385/,"","",""
4136,"ベルリンガッチョ・アリメンターリ","門前仲町","ワインバー",https://hitosara.com/0031568483/,"","",""
4137,"パ ロワン","築地","ワインバー",https://hitosara.com/0031568489/,"","",""
4138,"直立猿人","蒲田","バー・カクテル",https://hitosara.com/0031570883/,"","",""
4139,"The Atlas Whispers","田町/三田","バー・カクテル",https://hitosara.com/0031571062/,"","",""
4140,"MOMENT 神田西口店","神田","バー・カクテル",https://hitosara.com/0031575656/,"","",""
4141,"アルベロ アルト","清澄白河","ワインバー",https://hitosara.com/0031575683/,"","",""
4142,"お酒の美術館 新宿ワシントンホテルビル店","新宿南口/代々木","スタンディングバー",https://hitosara.com/0031575749/,"","",""
4143,POP&POUR,"六本木","ワインバー",https://hitosara.com/0031575776/,"","",""
4144,"フライ専門立呑み ひらお","王子/十条","スタンディングバー",https://hitosara.com/0031575798/,"","",""
4145,"ココニモ","上野","バー・カクテル",https://hitosara.com/0031584109/,"","",""
4146,"あさくさ千和","浅草","ワインバー",https://hitosara.com/0031584266/,"","",""
4147,ORI,"飯田橋","ワインバー",https://hitosara.com/0031587493/,"","",""
4148,"立呑 富士屋本店","道玄坂/神泉","スタンディングバー",https://hitosara.com/0031587577/,"","",""
4149,"ユミ","福生","バー・カクテル",https://hitosara.com/0031592123/,"","",""
4150,"ブルズカフェ 中野新橋店","中野","バー・カクテル",https://hitosara.com/0031592166/,"","",""
4151,"グリンゴ","六本木","バー・カクテル",https://hitosara.com/0031592170/,"","",""
4152,"ラニガール 新宿店","新宿南口/代々木","ダーツバー",https://hitosara.com/0031592193/,"","",""
4153,"ブルールーム","蒲田","ダーツバー",https://hitosara.com/0031592203/,"","",""
4154,"無頓着","新宿御苑周辺","バー・カクテル",https://hitosara.com/0031592205/,"","",""
4155,"ガルテン","高井戸","バー・カクテル",https://hitosara.com/0031592206/,"","",""
4156,"ロコモコすたんど","板橋","バー・カクテル",https://hitosara.com/0031592210/,"","",""
4157,"エリクシール","御徒町","バー・カクテル",https://hitosara.com/0031592508/,"","",""
4158,"ルージユ","浅草","バー・カクテル",https://hitosara.com/0031592680/,"","",""
4159,"花水木","両国/菊川","バー・カクテル",https://hitosara.com/0031592683/,"","",""
4160,"JAZZ LOUNGE EN COUNTER","六本木","バー・カクテル",https://hitosara.com/0031592700/,"","",""
4161,"グロス エイティーズ","御徒町","バー・カクテル",https://hitosara.com/0031592704/,"","",""
4162,"ガムランボール 銀座店","築地","ダーツバー",https://hitosara.com/0031592724/,"","",""
4163,"ケイハウス","六本木","バー・カクテル",https://hitosara.com/0031592731/,"","",""
4164,"ファイブ","目白","バー・カクテル",https://hitosara.com/0031592732/,"","",""
4165,"突風","新宿御苑周辺","バー・カクテル",https://hitosara.com/0031592745/,"","",""
4166,"純米和酒処 駄酒落","六本木","日本酒バー",https://hitosara.com/0031592752/,"","",""
4167,"アヴェレージ サンロクサン","大泉学園","バー・カクテル",https://hitosara.com/0031592759/,"","",""
4168,GMA8,"新橋/汐留","バー・カクテル",https://hitosara.com/0031592762/,"","",""
4169,"Ritz Cafe","高井戸","バー・カクテル",https://hitosara.com/0031592769/,"","",""
4170,"つがい","船堀/瑞江","日本酒バー",https://hitosara.com/0031592809/,"","",""
4171,"西麻布オハナ","西麻布","バー・カクテル",https://hitosara.com/0031592848/,"","",""
4172,"エクストラヴェルト","三越前","バー・カクテル",https://hitosara.com/0031592855/,"","",""
4173,"ランスロット","成増","バー・カクテル",https://hitosara.com/0031592859/,"","",""
4174,Tigre,"白金/白金台","ワインバー",https://hitosara.com/0031592928/,"","",""
4175,"La Vita DINING","不動前/武蔵小山","ワインバー",https://hitosara.com/0031592939/,"","",""
4176,"CANVAS LOUNGE produced by P.C.M.","銀座","バー・カクテル",https://hitosara.com/0031592969/,"","",""
4177,Tmki,"大森","バー・カクテル",https://hitosara.com/0031592992/,"","",""
4178,"CRAFTBEER GUBBY","新百合ヶ丘","ビアバー",https://hitosara.com/0031593038/,"","",""
4179,"Tackle box","八王子","バー・カクテル",https://hitosara.com/0031593043/,"","",""
4180,"ザレッグレスアームズ","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031594304/,"","",""
4181,"音屋ぷくいち","小平","バー・カクテル",https://hitosara.com/0031594306/,"","",""
4182,"マユミ","船堀/瑞江","バー・カクテル",https://hitosara.com/0031594325/,"","",""
4183,"ヴォーチェ","人形町/小伝馬町","バー・カクテル",https://hitosara.com/0031594331/,"","",""
4184,"さち","人形町/小伝馬町","バー・カクテル",https://hitosara.com/0031594333/,"","",""
4185,"オーラパンアジル","麻布十番","ワインバー",https://hitosara.com/0031594379/,"","",""
4186,"ニューマタンゴ","初台","バー・カクテル",https://hitosara.com/0031594390/,"","",""
4187,"ポパイ","府中","バー・カクテル",https://hitosara.com/0031594442/,"","",""
4188,"セブンス　フロア","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031594455/,"","",""
4189,RISE,"六本木","バー・カクテル",https://hitosara.com/0031594459/,"","",""
4190,SHINA,"下北沢","バー・カクテル",https://hitosara.com/0031594464/,"","",""
4191,Dear,"豪徳寺/経堂","バー・カクテル",https://hitosara.com/0031594465/,"","",""
4192,"アルカフェ","荻窪","バー・カクテル",https://hitosara.com/0031594479/,"","",""
4193,"スナック　フレンド","大泉学園","バー・カクテル",https://hitosara.com/0031594484/,"","",""
4194,"韓男子","大久保","バー・カクテル",https://hitosara.com/0031594528/,"","",""
4195,"ノム","板橋","バー・カクテル",https://hitosara.com/0031594578/,"","",""
4196,BASE1,"吉祥寺","バー・カクテル",https://hitosara.com/0031594597/,"","",""
4197,"グロッシー","四谷","バー・カクテル",https://hitosara.com/0031594598/,"","",""
4198,"シュミノバ","新宿東口/歌舞伎町","バー・カクテル",https://hitosara.com/0031594622/,"","",""
4199,"きいち","東陽町/南砂町","バー・カクテル",https://hitosara.com/0031594638/,"","",""
4200,"セ・ミニヨン","両国/菊川","ワインバー",https://hitosara.com/0031594639/,"","",""
4201,"サイドスリー","中野","バー・カクテル",https://hitosara.com/0031594644/,"","",""
4202,"emy's","目白","バー・カクテル",https://hitosara.com/0031594656/,"","",""
4203,"峰 六本木店","六本木","バー・カクテル",https://hitosara.com/0031594668/,"","",""
4204,"ジーパニック","新宿南口/代々木","バー・カクテル",https://hitosara.com/0031594705/,"","",""
4205,"伊勢元酒店","調布","日本酒バー",https://hitosara.com/0031594713/,"","",""
4206,"エムトレイン","新小岩","バー・カクテル",https://hitosara.com/0031594714/,"","",""
4207,"月","板橋","バー・カクテル",https://hitosara.com/0031594741/,"","",""
4208,Hug,"西麻布","バー・カクテル",https://hitosara.com/0031594809/,"","",""
4209,SHURIO,"府中","ダーツバー",https://hitosara.com/0031594839/,"","",""
4210,"ボンジュール","千歳船橋/成城学園前","バー・カクテル",https://hitosara.com/0031594871/,"","",""
4211,"おまえにチェックイン","飯田橋","バー・カクテル",https://hitosara.com/0031594872/,"","",""
4212,"六本木 ロータス","六本木","バー・カクテル",https://hitosara.com/0031595025/,"","",""
4213,"アスガルド","新宿三丁目","バー・カクテル",https://hitosara.com/0031595034/,"","",""
4214,"ピアノラウンジ クレッシェンド","巣鴨","バー・カクテル",https://hitosara.com/0031595129/,"","",""
4215,"UP 北千住店","北千住","ダーツバー",https://hitosara.com/0031595148/,"","",""
4216,PePe,"三軒茶屋","ワインバー",https://hitosara.com/0031595188/,"","",""
4217,"新橋 こまき","新橋/汐留","バー・カクテル",https://hitosara.com/0031595210/,"","",""
4218,"電気クラゲ","下北沢","バー・カクテル",https://hitosara.com/0031595211/,"","",""
4219,"海琳堂","門前仲町","日本酒バー",https://hitosara.com/0031595225/,"","",""
4220,"バスタブ ジン","下北沢","バー・カクテル",https://hitosara.com/0031595279/,"","",""
4221,"向日葵の詩","三軒茶屋","バー・カクテル",https://hitosara.com/0031595294/,"","",""
4222,"ラ ファミリア","池尻大橋/三宿","バー・カクテル",https://hitosara.com/0031595305/,"","",""
4223,"はづき","新橋/汐留","バー・カクテル",https://hitosara.com/0031595351/,"","",""
4224,"安曇野","上野","バー・カクテル",https://hitosara.com/0031595370/,"","",""
4225,"カラオケスナック Twilight","恵比寿","バー・カクテル",https://hitosara.com/0031595380/,"","",""
4226,"鴨下酒店 ワインショップ・カモシタ","府中","バー・カクテル",https://hitosara.com/0031595391/,"","",""
4227,"レイン フロッグ","代官山","バー・カクテル",https://hitosara.com/0031595423/,"","",""
4228,CityCamp,"恵比寿","バー・カクテル",https://hitosara.com/0031595456/,"","",""
4229,"PUB Q Billiard Dart","新宿東口/歌舞伎町","バー・カクテル",https://hitosara.com/0031595483/,"","",""
4230,edge,"六本木","バー・カクテル",https://hitosara.com/0031596472/,"","",""
4231,K.WEST,"神楽坂","バー・カクテル",https://hitosara.com/0031596493/,"","",""
4232,"レアルタ","吉祥寺","バー・カクテル",https://hitosara.com/0031596502/,"","",""
4233,"アナログ","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031596517/,"","",""
4234,"高円寺いちよん","高円寺/阿佐ヶ谷","バー・カクテル",https://hitosara.com/0031596535/,"","",""
4235,"ワントリックポニー","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031596546/,"","",""
4236,"ざっくんばら屋","荻窪","バー・カクテル",https://hitosara.com/0031596556/,"","",""
4237,"桜月","品川","バー・カクテル",https://hitosara.com/0031596584/,"","",""
4238,"点心バル デベソ","三軒茶屋","スタンディングバー",https://hitosara.com/0031596591/,"","",""
4239,FURBO,"亀戸","バー・カクテル",https://hitosara.com/0031596608/,"","",""
4240,"日本酒バル モンシュシュ","中野","日本酒バー",https://hitosara.com/0031596629/,"","",""
4241,"すずの樹","銀座","バー・カクテル",https://hitosara.com/0031596651/,"","",""
4242,"角打ちナダヤ","小岩","日本酒バー",https://hitosara.com/0031596661/,"","",""
4243,"酒バ 935","大崎","バー・カクテル",https://hitosara.com/0031596675/,"","",""
4244,"シーシャコピ","新宿東口/歌舞伎町","バー・カクテル",https://hitosara.com/0031596693/,"","",""
4245,"デシベル W","恵比寿","バー・カクテル",https://hitosara.com/0031596720/,"","",""
4246,"オーロラ グレイ ハナレ","池尻大橋/三宿","バー・カクテル",https://hitosara.com/0031596738/,"","",""
4247,"せんべろ立ち飲み ドラム缶 西新井店","西新井","スタンディングバー",https://hitosara.com/0031596745/,"","",""
4248,"ボイジャースタンド渋谷","道玄坂/神泉","スタンディングバー",https://hitosara.com/0031596782/,"","",""
4249,sugar,"昭島","バー・カクテル",https://hitosara.com/0031596786/,"","",""
4250,"山崎文庫","六本木","バー・カクテル",https://hitosara.com/0031596788/,"","",""
4251,"ラテン酒場 メヒコ","新宿三丁目","バー・カクテル",https://hitosara.com/0031596800/,"","",""
4252,"コモレビ ボヤージ","新宿御苑周辺","バー・カクテル",https://hitosara.com/0031596924/,"","",""
4253,"Cave de Asuka","麻布十番","ワインバー",https://hitosara.com/0031596925/,"","",""
4254,"AC Lounge","築地","バー・カクテル",https://hitosara.com/0031596958/,"","",""
4255,"BROWN SUGAR ebisu","恵比寿","バー・カクテル",https://hitosara.com/0031597001/,"","",""
4256,"ひみつ基地 アジト","板橋","バー・カクテル",https://hitosara.com/0031597111/,"","",""
4257,"翔湖","新宿三丁目","バー・カクテル",https://hitosara.com/0031597972/,"","",""
4258,"A.Y.L.I お気にめすまま","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031598005/,"","",""
4259,"大久酒店 祖師ヶ谷大蔵店","千歳船橋/成城学園前","スタンディングバー",https://hitosara.com/0031598020/,"","",""
4260,86,"新宿南口/代々木","バー・カクテル",https://hitosara.com/0031598070/,"","",""
4261,"小山の酒場 Social SAKABA","四谷","ワインバー",https://hitosara.com/0031598097/,"","",""
4262,"お酒の美術館 赤羽店","赤羽","スタンディングバー",https://hitosara.com/0031598109/,"","",""
4263,"ダーツカフェ ウノ 下北沢","下北沢","ダーツバー",https://hitosara.com/0031598843/,"","",""
4264,"ニューマキ","新小岩","バー・カクテル",https://hitosara.com/0031598849/,"","",""
4265,"くらげ","下北沢","バー・カクテル",https://hitosara.com/0031598864/,"","",""
4266,B.M.L,"道玄坂/神泉","バー・カクテル",https://hitosara.com/0031598877/,"","",""
4267,"立ち呑み酒場 ももや","高円寺/阿佐ヶ谷","スタンディングバー",https://hitosara.com/0031599005/,"","",""
4268,mermelada,"亀戸","バー・カクテル",https://hitosara.com/0031599045/,"","",""
4269,NEON,"恵比寿","バー・カクテル",https://hitosara.com/0031601916/,"","",""
4270,"雅","新橋/汐留","バー・カクテル",https://hitosara.com/0031601917/,"","",""
4271,Baron,"新橋/汐留","バー・カクテル",https://hitosara.com/0031601929/,"","",""
4272,"サケリスト","銀座","日本酒バー",https://hitosara.com/0031601935/,"","",""
4273,OATH,"道玄坂/神泉","バー・カクテル",https://hitosara.com/0031601937/,"","",""
4274,"DRiNKUP!! Craft Beer Shop","高円寺/阿佐ヶ谷","ビアバー",https://hitosara.com/0031601978/,"","",""
4275,"Relaxation Salon A-riA","新宿東口/歌舞伎町","バー・カクテル",https://hitosara.com/0031602067/,"","",""
4276,Antelope,"広尾","ビアバー",https://hitosara.com/0031602080/,"","",""
4277,.1chi,"芝浦","ダーツバー",https://hitosara.com/0031602112/,"","",""
4278,"福の蔵","白金/白金台","日本酒バー",https://hitosara.com/0031602119/,"","",""
4279,SALOON,"新橋/汐留","バー・カクテル",https://hitosara.com/0031602199/,"","",""
4280,PURPLE,"祐天寺","バー・カクテル",https://hitosara.com/0031603857/,"","",""
4281,"musch 渋谷道玄坂上店","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031603884/,"","",""
4282,"煙間 歌舞伎町店","新宿三丁目","バー・カクテル",https://hitosara.com/0031603888/,"","",""
4283,"銀座HOLD ON 浅草店","浅草","バー・カクテル",https://hitosara.com/0031603936/,"","",""
4284,UCHIAGE,"下北沢","バー・カクテル",https://hitosara.com/0031603970/,"","",""
4285,"The Hookah Library","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031604884/,"","",""
4286,phase,"人形町/小伝馬町","バー・カクテル",https://hitosara.com/0031605820/,"","",""
4287,"こはくどき","自由が丘","バー・カクテル",https://hitosara.com/0031605865/,"","",""
4288,"立呑場 こくてん","人形町/小伝馬町","スタンディングバー",https://hitosara.com/0031606674/,"","",""
4289,"君こそスターだ","神田","バー・カクテル",https://hitosara.com/0031606690/,"","",""
4290,ragtime,"人形町/小伝馬町","バー・カクテル",https://hitosara.com/0031606692/,"","",""
4291,Funx,"門前仲町","バー・カクテル",https://hitosara.com/0031607543/,"","",""
4292,"笹塚ソーススタンド","笹塚","スタンディングバー",https://hitosara.com/0031607639/,"","",""
4293,"Chillrug 中目黒店","中目黒","バー・カクテル",https://hitosara.com/0031607667/,"","",""
4294,"Craft beer TOCA","吉祥寺","ビアバー",https://hitosara.com/0031607686/,"","",""
4295,"立呑みブーガル","中野","スタンディングバー",https://hitosara.com/0031607699/,"","",""
4296,Biban,"西麻布","ワインバー",https://hitosara.com/0031609391/,"","",""
4297,"JACK 恵比寿店","恵比寿","ダーツバー",https://hitosara.com/0031609569/,"","",""
4298,"2nd COOPER","御徒町","ビアバー",https://hitosara.com/0031610010/,"","",""
4299,"七菜色草","丸の内","バー・カクテル",https://hitosara.com/0031610011/,"","",""
4300,"JADE'R TOKYO","四谷","ワインバー",https://hitosara.com/0031610012/,"","",""
4301,"クエッション","新宿東口/歌舞伎町","バー・カクテル",https://hitosara.com/0031613481/,"","",""
4302,"Lounge 8 Tokyo","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031614473/,"","",""
4303,POPINN.GINZA,"銀座","バー・カクテル",https://hitosara.com/0031614474/,"","",""
4304,"C.STAND 神田北口店","三越前","バー・カクテル",https://hitosara.com/0031614557/,"","",""
4305,"THE HISAKA","高田馬場","バー・カクテル",https://hitosara.com/0031614579/,"","",""
4306,"豚介","天王洲アイル周辺","スタンディングバー",https://hitosara.com/0031614594/,"","",""
4307,"METAΦOPA","浅草","バー・カクテル",https://hitosara.com/0031614606/,"","",""
4308,Dimples,"三越前","バー・カクテル",https://hitosara.com/0031614617/,"","",""
4309,"Niwar's","三軒茶屋","バー・カクテル",https://hitosara.com/0031615543/,"","",""
4310,Bista,"恵比寿","バー・カクテル",https://hitosara.com/0031615559/,"","",""
4311,FLAT,"板橋","ワインバー",https://hitosara.com/0031615597/,"","",""
4312,"お酒の美術館 東武浅草駅地下コンコース店","押上/スカイツリー周辺","バー・カクテル",https://hitosara.com/0031615610/,"","",""
4313,"CATARATAS YAESU","京橋","ビアバー",https://hitosara.com/0031615650/,"","",""
4314,"立喰酒場 金獅子","京橋","スタンディングバー",https://hitosara.com/0031615657/,"","",""
4315,"Speak Easy CHARU","下北沢","バー・カクテル",https://hitosara.com/0031615661/,"","",""
4316,"世界のわんてん","西麻布","バー・カクテル",https://hitosara.com/0031617315/,"","",""
4317,"RING 新宿店","新宿三丁目","ダーツバー",https://hitosara.com/0031617519/,"","",""
4318,"大西酒店","王子/十条","スタンディングバー",https://hitosara.com/0031618139/,"","",""
4319,"Clos wine days","晴海","ワインバー",https://hitosara.com/0031618193/,"","",""
4320,"NAKANO ブリック","中野","バー・カクテル",https://hitosara.com/0031620992/,"","",""
4321,"三三三","浅草","スタンディングバー",https://hitosara.com/0031621177/,"","",""
4322,OASIS,"中目黒","バー・カクテル",https://hitosara.com/0031622167/,"","",""
4323,"ムーンウォーク 下北沢店","下北沢","バー・カクテル",https://hitosara.com/0031623516/,"","",""
4324,"CYCAD BREWING","池袋西口","ビアバー",https://hitosara.com/0031623853/,"","",""
4325,"カフェ・モガンボ","六本木","バー・カクテル",https://hitosara.com/0031626336/,"","",""
4326,"DADA Darts & Karaoke","恵比寿","バー・カクテル",https://hitosara.com/0031626482/,"","",""
4327,"とり貫","銀座","スタンディングバー",https://hitosara.com/0031627625/,"","",""
4328,"パンダワイン","日暮里","ワインバー",https://hitosara.com/0031627711/,"","",""
4329,"BAR TINA","目黒","バー・カクテル",https://hitosara.com/0031628741/,"","",""
4330,"島田宇平商店","千歳烏山/仙川","日本酒バー",https://hitosara.com/0031628817/,"","",""
4331,"こどなの立ち飲み ひみつ基地","蒲田","スタンディングバー",https://hitosara.com/0031628829/,"","",""
4332,"柴田屋酒店 西荻","荻窪","ビアバー",https://hitosara.com/0031628847/,"","",""
4333,"イル ヴィスキオ","千駄ヶ谷","ワインバー",https://hitosara.com/0031628865/,"","",""
4334,"縢","道玄坂/神泉","ワインバー",https://hitosara.com/0031628871/,"","",""
4335,"SAKE COLLECTIVE & SPIRITS","丸の内","バー・カクテル",https://hitosara.com/0031628878/,"","",""
4336,"Music Cellar 音蔵1046","福生","バー・カクテル",https://hitosara.com/0031628914/,"","",""
4337,"水中","府中","バー・カクテル",https://hitosara.com/0031629890/,"","",""
4338,"日本酒と酒菜 遠山","三越前","日本酒バー",https://hitosara.com/0031629929/,"","",""
4339,"お酒と小皿料理のお店 ツキノワ","築地","日本酒バー",https://hitosara.com/0031630009/,"","",""
4340,abhi,"銀座","バー・カクテル",https://hitosara.com/0031630853/,"","",""
4341,"ラム酒とチョコレートのお店","中野","バー・カクテル",https://hitosara.com/0031630880/,"","",""
4342,"泥亀","上野","スタンディングバー",https://hitosara.com/0031630974/,"","",""
4343,"ビンクステラス","田町/三田","バー・カクテル",https://hitosara.com/0031631927/,"","",""
4344,Sonora,"新宿三丁目","バー・カクテル",https://hitosara.com/0031631935/,"","",""
4345,"SIDE STAND","喜多見/狛江","バー・カクテル",https://hitosara.com/0031631943/,"","",""
4346,"まつばやし","四谷","バー・カクテル",https://hitosara.com/0031632833/,"","",""
4347,"豪 ゼームス坂店","大井町","バー・カクテル",https://hitosara.com/0031632848/,"","",""
4348,"ニュー椿","下北沢","バー・カクテル",https://hitosara.com/0031632917/,"","",""
4349,"BEER CATS & KITCHEN BIG MAN","亀戸","ビアバー",https://hitosara.com/0031632918/,"","",""
4350,"mixclub Queen六本木","六本木","バー・カクテル",https://hitosara.com/0031632920/,"","",""
4351,"バンディーズ 荻窪店","荻窪","バー・カクテル",https://hitosara.com/0031633771/,"","",""
4352,"山の隠れ家","赤羽","バー・カクテル",https://hitosara.com/0031633809/,"","",""
4353,"FACES Azabujuban","麻布十番","バー・カクテル",https://hitosara.com/0031633813/,"","",""
4354,"muse 六本木店","六本木","バー・カクテル",https://hitosara.com/0031633905/,"","",""
4355,"立ち飲み大松","三越前","スタンディングバー",https://hitosara.com/0031633914/,"","",""
4356,"お酒の美術館 羽田イノベーションシティ店","羽田","バー・カクテル",https://hitosara.com/0031634826/,"","",""
4357,"ぱぁらぁ 酒匂","木場","スタンディングバー",https://hitosara.com/0031634883/,"","",""
4358,"BUGS EYE","府中","バー・カクテル",https://hitosara.com/0031635751/,"","",""
4359,"3 Bridge","国分寺","バー・カクテル",https://hitosara.com/0031635900/,"","",""
4360,"レトロ","神楽坂","バー・カクテル",https://hitosara.com/0031636655/,"","",""
4361,"酒と肴 楽土 eatobu店","池袋東口/東池袋","日本酒バー",https://hitosara.com/0031636789/,"","",""
4362,"道玄坂教会 The Church","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031637601/,"","",""
4363,"ロリポップリップス","上野","バー・カクテル",https://hitosara.com/0031637616/,"","",""
4364,"Darts Cafe DELTA 亀戸店","亀戸","ダーツバー",https://hitosara.com/0031637630/,"","",""
4365,NORA,"池上/洗足池","ビアバー",https://hitosara.com/0031637633/,"","",""
4366,"額縁","日暮里","バー・カクテル",https://hitosara.com/0031637658/,"","",""
4367,"リ・カーリカランド","不動前/武蔵小山","ワインバー",https://hitosara.com/0031638613/,"","",""
4368,"赤坂STRUM","赤坂","バー・カクテル",https://hitosara.com/0031638750/,"","",""
4369,"ムーンハート","亀戸","バー・カクテル",https://hitosara.com/0031639647/,"","",""
4370,"THE HAMILTON 銘店","人形町/小伝馬町","バー・カクテル",https://hitosara.com/0031639766/,"","",""
4371,"RJ Roppongi","六本木","バー・カクテル",https://hitosara.com/0031639770/,"","",""
4372,"スタンドクレイジークラフトビア","人形町/小伝馬町","スタンディングバー",https://hitosara.com/0033000155/,"","",""
4373,"カーム　バッカス","祐天寺","バー・カクテル",https://hitosara.com/0031640538/,"","",""
4374,"メンフィス兄弟。","下北沢","バー・カクテル",https://hitosara.com/0031640552/,"","",""
4375,"PERFECT BEER KITCHEN YOTSUYA","永田町","ビアバー",https://hitosara.com/0031640625/,"","",""
4376,Neues,"新宿御苑周辺","バー・カクテル",https://hitosara.com/0031640673/,"","",""
4377,Glosoli,"高円寺/阿佐ヶ谷","バー・カクテル",https://hitosara.com/0031641424/,"","",""
4378,"呑喰らい","恵比寿","スタンディングバー",https://hitosara.com/0031641457/,"","",""
4379,"三茶 Throne cha","三軒茶屋","バー・カクテル",https://hitosara.com/0031641458/,"","",""
4380,"スタンドうみねこSiB100","道玄坂/神泉","ビアバー",https://hitosara.com/0031641538/,"","",""
4381,"ともり","道玄坂/神泉","バー・カクテル",https://hitosara.com/0031642427/,"","",""
4382,"仁","新橋/汐留","バー・カクテル",https://hitosara.com/0031642471/,"","",""
4383,REPLAY,"錦糸町/住吉","バー・カクテル",https://hitosara.com/0031643500/,"","",""
4384,"お酒の美術館 小竹向原駅前店","池袋西口","バー・カクテル",https://hitosara.com/0031643583/,"","",""
4385,"サザン・ウィンズ","不動前/武蔵小山","バー・カクテル",https://hitosara.com/0031644379/,"","",""
4386,562,"両国/菊川","日本酒バー",https://hitosara.com/0031644415/,"","",""
4387,"Reggae / DUB club OPEN","新宿御苑周辺","バー・カクテル",https://hitosara.com/0031644508/,"","",""
4388,"ノクターン","豪徳寺/経堂","バー・カクテル",https://hitosara.com/0031645129/,"","",""
